"","Chemical, chemical products","Containers","Furniture, fixtures","Machinery","Parts and materials","Person, injured or ill worker","Person, other than injured or ill workers","Worker motion or position","Floors, walkways, ground surfaces","Ladder","Handtools","Trucks","Cart, dolly, hand truck-nonpowered","Vehicles","all other","value"
"1180",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1181",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1182",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1183",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1184",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1185",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1186",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1187",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
"1188",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1189",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1190",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1191",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
"1192",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1193",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
"1194",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1195",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1196",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1197",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1198",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1199",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1200",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1201",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1202",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1203",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1204",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1205",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1206",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"1207",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1208",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1209",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1210",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1211",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1212",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1213",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1214",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"1215",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1216",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1217",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1218",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"1219",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1220",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
"1221",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1222",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1223",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1224",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1225",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1226",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1227",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38
"1228",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32
"1229",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1230",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1231",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
"1232",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1233",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"1234",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1235",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1236",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105
"1237",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1238",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46
"1239",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1240",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
"1241",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"1242",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1243",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1244",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
"1245",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1246",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
"1247",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
"1248",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1249",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"1250",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"1251",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1252",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
"1253",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1254",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1255",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1256",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1257",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1258",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"1259",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"1260",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1261",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1262",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1263",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1264",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
"1265",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1266",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1267",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1268",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1269",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
"1270",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1271",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46
"1272",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1273",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33
"1274",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1275",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1276",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"1277",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1278",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1279",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1280",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
"1281",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
"1282",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1283",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"1284",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1285",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"1286",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88
"1287",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1288",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1289",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93
"1290",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1291",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"1292",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
"1293",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
"1294",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
"1295",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"1296",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
"1297",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
"1298",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73
"1299",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
"1300",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
"1301",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1302",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1303",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1304",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1305",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1306",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
"1307",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1308",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97
"1309",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1310",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1311",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1312",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1313",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62
"1314",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
"1315",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1316",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1317",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180
"1318",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1319",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45
"1320",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1321",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1322",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
"1323",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161
"1324",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1325",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1326",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1327",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1328",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1329",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1330",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1331",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
"1332",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"1333",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"1334",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1335",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1336",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1337",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1338",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1339",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1340",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"1341",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1342",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1343",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1344",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1345",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1346",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1347",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1348",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1349",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1350",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1351",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1352",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1353",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1354",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1355",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1356",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1357",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1358",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1359",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1360",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1361",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1362",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1363",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1364",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1365",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71
"1366",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1367",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1368",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141
"1369",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"1370",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1371",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1372",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1373",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1374",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1375",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1376",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1377",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1378",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1379",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1380",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1381",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1382",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1383",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"1384",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1385",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1386",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1387",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1388",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1389",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61
"1390",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1391",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1392",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1393",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1394",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1395",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1396",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1397",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1398",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1399",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1400",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1401",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1402",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1403",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
"1404",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1405",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41
"1406",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"1407",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1408",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1409",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1410",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1411",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1412",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1413",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1414",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1415",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1416",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"1417",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1418",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1419",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1420",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1421",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1422",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1423",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1424",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1425",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1426",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1427",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1428",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1429",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1430",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"1431",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1432",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1433",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1434",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1435",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
"1436",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1437",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1438",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1439",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1440",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1441",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1442",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1443",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1444",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1445",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1446",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1447",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1448",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1449",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1450",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1451",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1452",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1453",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1454",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1455",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1456",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1457",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1458",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1459",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1460",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
"1461",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1462",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1463",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1464",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1465",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1466",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1467",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1468",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1469",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1470",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"1471",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1472",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1473",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1474",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1475",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1476",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1477",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1478",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1479",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61
"1480",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1481",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1482",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1483",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37
"1484",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"1485",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1486",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1487",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1488",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1489",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1490",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1491",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1492",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1493",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1494",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1495",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1496",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1497",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1498",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1499",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1500",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1501",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1502",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1503",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1504",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1505",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1506",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1507",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1508",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1509",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1510",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1511",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1512",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1513",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1514",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
"1515",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1516",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1517",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47
"1518",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"1519",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1520",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1521",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1522",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
"1524",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1525",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42
"1526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1528",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1531",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"1532",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1535",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1536",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1537",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50
"1538",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1539",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"1540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1543",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
"1546",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60
"1549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47
"1553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1557",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1558",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1560",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1563",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1564",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
